,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Unnamed: 27,Arena,Attend.,Attend./G,Year
13,14,Washington Wizards*,26.8,41,41,40,42,-0.51,-0.28,-0.80,110.1,110.6,-0.5,94.1,.356,.237,.542,,.491,12.6,28.1,.272,,.517,14.4,71.0,.249,,Verizon Center,753283,18373,2007
14,15,Los Angeles Clippers,27.5,40,42,40,42,-0.46,0.39,-0.07,105.1,105.6,-0.5,90.8,.355,.143,.537,,.481,14.5,27.2,.280,,.488,13.3,74.7,.249,,STAPLES Center,755261,18421,2007
15,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,2007
16,16,New Jersey Nets*,28.2,41,41,39,43,-0.77,-0.23,-1.00,105.7,106.6,-0.9,91.4,.338,.263,.546,,.504,14.2,24.6,.245,,.490,13.7,74.4,.266,,Continental Airlines Arena,693955,16926,2007
17,17,Miami Heat*,29.3,44,38,38,44,-0.91,-0.29,-1.21,104.3,105.3,-1.0,89.9,.321,.245,.541,,.506,14.3,24.9,.222,,.485,13.8,73.3,.232,,AmericanAirlines Arena,808541,19721,2007
18,18,New Orleans/Oklahoma City Hornets,26.4,39,43,36,46,-1.57,0.38,-1.19,104.8,106.5,-1.7,90.2,.291,.188,.520,,.479,13.6,29.1,.215,,.499,13.2,74.7,.212,,Ford Center,731165,17954,2007
19,19,Sacramento Kings,27.3,33,49,36,46,-1.80,0.46,-1.35,106.2,108.0,-1.8,94.8,.379,.232,.545,,.491,13.5,23.1,.289,,.513,14.9,72.5,.240,,ARCO Arena (II),709997,17317,2007
20,20,Indiana Pacers,27.2,35,47,34,48,-2.44,-0.18,-2.62,102.9,105.5,-2.6,92.4,.324,.212,.523,,.474,15.1,28.4,.246,,.491,14.8,72.7,.271,,Conseco Fieldhouse,629750,15360,2007
21,21,Seattle SuperSonics,25.9,31,51,33,49,-2.89,0.45,-2.45,107.2,110.3,-3.1,91.8,.288,.219,.544,,.499,14.5,27.8,.228,,.515,14.1,70.9,.243,,KeyArena at Seattle Center,654163,15955,2007
22,22,New York Knicks,25.4,33,49,33,49,-2.85,-0.21,-3.06,105.7,108.8,-3.1,90.8,.377,.216,.539,,.494,15.9,31.0,.270,,.504,13.0,74.0,.246,,Madison Square Garden (IV),770617,18796,2007
23,23,Philadelphia 76ers,26.2,35,47,32,50,-3.02,-0.23,-3.26,103.6,106.9,-3.3,90.7,.333,.128,.530,,.480,14.6,27.2,.255,,.501,14.7,70.8,.221,,Wachovia Center,608603,14844,2007
24,24,Boston Celtics,23.5,24,58,31,51,-3.41,-0.29,-3.70,103.2,106.9,-3.7,92.0,.337,.199,.530,,.479,15.4,27.0,.259,,.502,14.5,73.8,.280,,TD Banknorth Garden,690576,16843,2007
25,25,Minnesota Timberwolves,27.7,32,50,30,52,-3.67,0.51,-3.16,103.9,107.9,-4.0,91.0,.291,.167,.537,,.490,14.8,25.1,.231,,.498,13.3,72.1,.226,,Target Center,655947,15999,2007
26,26,Charlotte Bobcats,25.5,33,49,30,52,-3.74,-0.22,-3.97,103.6,107.6,-4.0,92.0,.322,.193,.524,,.480,13.9,26.4,.236,,.500,14.7,71.6,.279,,Charlotte Bobcats Arena,637520,15549,2007
27,27,Milwaukee Bucks,26.0,28,54,29,53,-4.38,-0.06,-4.43,107.0,111.7,-4.7,92.3,.286,.219,.541,,.504,14.1,27.6,.209,,.522,14.5,68.1,.234,,Bradley Center,663629,16186,2007
28,28,Portland Trail Blazers,24.4,32,50,29,53,-4.29,0.51,-3.78,105.1,109.9,-4.8,88.3,.314,.193,.530,,.483,14.5,28.2,.241,,.508,13.5,73.0,.267,,Rose Garden Arena,670778,16360,2007
29,29,Atlanta Hawks,24.1,30,52,27,55,-4.76,-0.10,-4.86,103.0,108.3,-5.3,90.0,.346,.163,.523,,.471,15.1,29.2,.263,,.503,14.5,70.9,.268,,Philips Arena,639375,15595,2007
30,30,Memphis Grizzlies,26.2,22,60,27,55,-5.15,0.71,-4.44,106.9,112.3,-5.4,93.6,.374,.211,.555,,.504,15.2,25.9,.285,,.529,14.0,71.1,.237,,FedEx Forum,600836,14655,2007
31,,League Average,26.7,,,41,41,0.00,0.00,0.00,106.5,106.5,,91.9,.327,.213,.541,,.496,14.2,27.1,.246,,.496,14.2,72.9,.246,,,728036,17760,2007
0,1,Boston Celtics*,27.9,66,16,67,15,10.26,-0.95,9.30,110.2,98.9,+11.3,90.9,.346,.249,.569,,.522,14.7,26.6,.267,,.457,15.2,74.4,.253,,TD Banknorth Garden,763584,18624,2008
1,2,Detroit Pistons*,28.3,59,23,62,20,7.39,-0.72,6.67,111.4,102.9,+8.5,87.3,.300,.203,.539,,.495,11.4,29.4,.230,,.470,13.4,73.7,.244,,The Palace of Auburn Hills,905116,22076,2008
2,3,Los Angeles Lakers*,26.7,57,25,59,23,7.26,0.09,7.34,113.0,105.5,+7.5,95.6,.333,.257,.570,,.525,12.9,26.3,.256,,.485,12.9,73.4,.214,,STAPLES Center,778877,18997,2008
3,4,Utah Jazz*,25.3,54,28,59,23,6.88,-0.01,6.86,113.8,106.5,+7.3,93.2,.349,.166,.573,,.528,13.6,29.5,.265,,.501,15.0,74.1,.294,,EnergySolutions Arena,816211,19908,2008
4,5,Orlando Magic*,26.7,52,30,56,26,5.46,-0.68,4.79,111.3,105.5,+5.8,93.4,.355,.322,.575,,.537,13.6,23.4,.256,,.484,12.3,74.8,.217,,Amway Arena,709346,17301,2008
5,6,New Orleans Hornets*,27.1,56,26,56,26,5.28,0.18,5.46,111.5,105.7,+5.8,89.9,.251,.239,.548,,.512,11.4,27.0,.193,,.501,13.5,75.4,.184,,New Orleans Arena,581432,14181,2008
6,7,San Antonio Spurs*,31.4,56,26,55,27,4.79,0.31,5.10,107.2,101.8,+5.4,88.8,.276,.251,.543,,.504,12.6,23.4,.210,,.477,12.8,77.1,.201,,AT&T Center,761149,18565,2008
7,8,Houston Rockets*,28.3,55,27,55,27,4.68,0.15,4.83,106.8,101.6,+5.2,90.4,.276,.255,.528,,.492,13.0,29.1,.200,,.465,12.8,74.8,.214,,Toyota Center,718524,17525,2008
8,9,Phoenix Suns*,29.3,55,27,54,28,5.05,0.09,5.14,113.3,108.1,+5.2,96.7,.292,.260,.590,,.551,13.4,22.4,.228,,.488,11.8,70.9,.191,,US Airways Center,755302,18422,2008
9,10,Dallas Mavericks*,28.9,51,31,54,28,4.54,0.16,4.70,111.1,106.1,+5.0,90.2,.318,.215,.554,,.502,12.3,26.7,.259,,.474,11.7,75.0,.252,,American Airlines Center,831738,20286,2008
10,11,Denver Nuggets*,28.5,50,32,51,31,3.71,0.03,3.74,110.0,106.3,+3.7,99.7,.358,.228,.557,,.510,12.9,25.5,.269,,.499,14.1,72.1,.203,,Pepsi Center,711962,17365,2008
11,12,Toronto Raptors*,26.3,41,41,49,33,2.90,-0.44,2.47,110.2,107.0,+3.2,90.2,.247,.217,.551,,.511,11.4,23.4,.200,,.505,13.5,75.0,.205,,Air Canada Centre,796835,19435,2008
12,13,Golden State Warriors,25.5,48,34,47,35,2.21,0.17,2.38,111.8,109.5,+2.3,98.8,.276,.295,.548,,.511,11.5,27.2,.208,,.509,14.7,70.3,.258,,Oracle Arena,804864,19631,2008
13,14,Philadelphia 76ers*,25.3,40,42,42,40,0.41,-0.23,0.19,106.4,106.0,+0.4,90.4,.321,.143,.522,,.482,13.4,31.8,.227,,.504,15.1,72.0,.205,,Wachovia Center,609675,14870,2008
14,15,Washington Wizards*,27.2,43,39,40,42,-0.33,-0.28,-0.61,109.2,109.6,-0.4,89.5,.297,.241,.535,,.489,12.5,28.9,.233,,.513,13.5,72.8,.217,,Verizon Center,736461,17962,2008
15,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,2008
16,16,Cleveland Cavaliers*,27.1,45,37,40,42,-0.35,-0.17,-0.53,106.0,106.4,-0.4,90.2,.308,.231,.520,,.480,13.1,30.4,.221,,.494,12.9,75.9,.240,,Quicken Loans Arena,839074,20465,2008
17,17,Portland Trail Blazers,24.1,41,41,38,44,-0.98,0.45,-0.52,107.3,108.4,-1.1,87.9,.281,.218,.532,,.489,12.6,26.8,.216,,.491,12.1,71.8,.212,,Rose Garden Arena,801566,19550,2008
18,18,Indiana Pacers,26.7,36,46,37,45,-1.40,-0.46,-1.87,106.0,107.5,-1.5,97.7,.292,.289,.540,,.498,13.5,24.4,.224,,.498,14.1,73.9,.271,,Conseco Fieldhouse,501092,12222,2008
19,19,Atlanta Hawks*,24.2,37,45,36,46,-1.82,-0.41,-2.23,106.9,108.9,-2.0,91.1,.340,.165,.535,,.483,14.0,29.7,.263,,.501,12.9,71.7,.217,,Philips Arena,667518,16281,2008
20,20,Sacramento Kings,27.3,38,44,35,47,-2.26,0.40,-1.86,107.5,109.9,-2.4,94.7,.346,.208,.556,,.503,14.8,25.2,.276,,.510,13.9,71.7,.256,,ARCO Arena (II),580181,14151,2008
21,21,Chicago Bulls,25.7,33,49,32,50,-3.09,-0.11,-3.19,103.9,107.2,-3.3,93.0,.296,.190,.515,,.470,13.4,28.9,.223,,.496,14.2,73.1,.258,,United Center,901502,21988,2008
22,22,Charlotte Bobcats,26.3,32,50,29,53,-4.38,-0.11,-4.49,104.6,109.4,-4.8,91.8,.323,.220,.532,,.492,13.9,25.6,.230,,.505,13.4,71.0,.235,,Charlotte Bobcats Arena,603403,14717,2008
23,23,New Jersey Nets,27.4,34,48,27,55,-5.06,-0.09,-5.15,104.0,109.4,-5.4,91.5,.347,.222,.528,,.481,14.2,26.6,.255,,.497,12.7,73.8,.271,,Izod Center,641921,15657,2008
24,24,Memphis Grizzlies,24.5,22,60,25,57,-6.21,0.45,-5.76,105.0,111.4,-6.4,95.3,.311,.264,.539,,.500,14.0,23.8,.225,,.521,12.2,73.4,.196,,FedEx Forum,523578,12770,2008
25,25,New York Knicks,25.7,23,59,23,59,-6.61,0.06,-6.55,104.7,111.9,-7.2,91.6,.310,.215,.518,,.475,13.4,28.6,.226,,.518,12.1,72.7,.229,,Madison Square Garden (IV),783739,19116,2008
26,26,Minnesota Timberwolves,24.6,22,60,23,59,-6.78,0.52,-6.26,103.8,111.2,-7.4,91.9,.248,.185,.518,,.484,13.6,27.5,.183,,.513,12.9,73.6,.269,,Target Center,593537,14477,2008
27,27,Milwaukee Bucks,25.8,26,56,23,59,-6.89,-0.03,-6.92,105.3,112.8,-7.5,91.3,.294,.195,.522,,.482,13.7,30.0,.215,,.524,13.0,73.0,.250,,Bradley Center,639421,15596,2008
28,28,Los Angeles Clippers,28.5,23,59,21,61,-7.27,0.71,-6.56,101.2,109.1,-7.9,92.1,.338,.167,.519,,.465,13.7,23.1,.264,,.503,12.8,73.1,.236,,STAPLES Center,692408,16888,2008
29,29,Seattle SuperSonics,25.4,20,62,19,63,-8.76,0.72,-8.04,100.5,109.5,-9.0,96.3,.265,.134,.509,,.467,14.3,26.8,.204,,.503,11.9,73.7,.215,,KeyArena at Seattle Center,547556,13355,2008
30,30,Miami Heat,27.4,15,67,18,64,-8.65,0.11,-8.53,100.5,110.0,-9.5,90.2,.300,.217,.522,,.482,14.4,22.1,.218,,.510,13.6,71.9,.245,,AmericanAirlines Arena,798004,19464,2008
31,,League Average,27.0,,,41,41,0.00,0.00,0.00,107.5,107.5,,92.4,.306,.222,.540,,.497,13.2,26.7,.231,,.497,13.2,73.3,.231,,,713186,17395,2008
0,1,Cleveland Cavaliers*,26.6,66,16,65,17,8.93,-0.25,8.68,112.4,102.4,+10.0,88.7,.312,.259,.560,,.519,12.5,27.7,.236,,.468,13.5,74.6,.226,,Quicken Loans Arena,841000,20512,2009
1,2,Boston Celtics*,27.8,62,20,61,21,7.51,-0.07,7.44,110.5,102.3,+8.2,90.4,.328,.214,.571,,.528,15.0,27.9,.251,,.470,14.0,75.6,.253,,TD Banknorth Garden,763584,18624,2009
2,3,Los Angeles Lakers*,27.4,65,17,61,21,7.66,-0.55,7.11,112.8,104.7,+8.1,94.3,.299,.217,.555,,.513,12.3,29.4,.230,,.490,14.2,73.0,.213,,STAPLES Center,778877,18997,2009
3,4,Orlando Magic*,27.3,59,23,59,23,6.70,-0.21,6.48,109.2,101.9,+7.3,92.3,.351,.335,.559,,.520,13.4,24.0,.251,,.465,12.3,75.9,.209,,Amway Arena,698768,17043,2009
4,5,Portland Trail Blazers*,24.0,54,28,56,26,5.34,-0.35,5.00,113.9,107.8,+6.1,86.6,.306,.239,.553,,.511,12.5,32.6,.234,,.499,13.2,75.0,.227,,Rose Garden Arena,841499,20524,2009
5,6,Houston Rockets*,27.9,53,29,53,29,4.00,-0.27,3.73,108.4,104.0,+4.4,90.2,.292,.254,.548,,.501,13.6,26.4,.235,,.479,11.9,75.3,.192,,Toyota Center,717669,17504,2009
6,7,San Antonio Spurs*,30.4,54,28,52,30,3.76,-0.40,3.36,108.5,104.3,+4.2,88.4,.251,.248,.548,,.513,11.7,22.1,.191,,.487,11.7,78.0,.191,,AT&T Center,749048,18269,2009
7,8,Denver Nuggets*,27.7,54,28,50,32,3.41,-0.29,3.13,110.4,106.8,+3.6,94.3,.382,.227,.563,,.512,14.2,27.5,.290,,.485,14.1,71.7,.259,,Pepsi Center,706165,17224,2009
8,9,Utah Jazz*,25.5,48,34,48,34,2.65,-0.34,2.31,110.1,107.3,+2.8,93.1,.355,.169,.554,,.504,13.6,28.2,.274,,.505,15.0,72.7,.262,,EnergySolutions Arena,816042,19903,2009
9,10,Dallas Mavericks*,29.0,50,32,47,35,1.98,-0.30,1.68,110.5,108.4,+2.1,91.5,.274,.241,.550,,.504,12.1,26.6,.224,,.493,12.3,74.6,.225,,American Airlines Center,821723,20042,2009
10,11,Phoenix Suns,29.5,46,36,46,36,1.93,-0.31,1.62,113.6,111.6,+2.0,96.0,.336,.216,.584,,.545,14.4,27.7,.250,,.511,12.8,71.7,.233,,US Airways Center,755302,18422,2009
11,12,Atlanta Hawks*,25.8,47,35,46,36,1.57,0.13,1.70,109.3,107.6,+1.7,89.6,.323,.253,.546,,.504,12.5,26.0,.238,,.494,13.2,71.6,.210,,Philips Arena,686688,16748,2009
12,13,New Orleans Hornets*,28.2,49,33,46,36,1.55,-0.14,1.41,108.7,107.0,+1.7,87.8,.288,.240,.548,,.501,12.5,24.6,.232,,.496,13.2,74.9,.230,,New Orleans Arena,695727,16969,2009
13,14,Miami Heat*,25.6,43,39,42,40,0.26,0.23,0.49,107.8,107.6,+0.2,89.9,.282,.245,.540,,.500,12.1,24.6,.212,,.501,14.5,72.9,.251,,AmericanAirlines Arena,748778,18263,2009
14,15,Philadelphia 76ers*,26.1,41,41,41,41,0.07,0.09,0.16,107.9,107.8,+0.1,90.0,.339,.164,.532,,.485,13.4,31.3,.253,,.507,14.9,71.4,.216,,Wachovia Center,647898,15802,2009
15,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,2009
16,16,Chicago Bulls*,24.9,41,41,40,42,-0.28,0.12,-0.16,108.4,108.7,-0.3,93.1,.300,.189,.541,,.493,13.3,28.0,.239,,.493,13.1,70.9,.238,,United Center,868667,21187,2009
17,17,Detroit Pistons*,28.2,39,43,40,42,-0.49,0.13,-0.36,107.4,108.0,-0.6,86.7,.282,.165,.524,,.483,11.7,27.9,.212,,.485,11.7,74.0,.248,,The Palace of Auburn Hills,896971,21877,2009
18,18,Indiana Pacers,26.5,36,46,38,44,-1.11,0.35,-0.76,108.1,109.2,-1.1,96.5,.267,.244,.545,,.501,13.1,25.4,.215,,.499,12.7,74.5,.271,,Conseco Fieldhouse,581472,14182,2009
19,19,Milwaukee Bucks,26.3,34,48,38,44,-1.09,0.21,-0.88,106.7,107.9,-1.2,92.6,.306,.208,.531,,.483,13.1,27.8,.239,,.503,15.6,74.0,.315,,Bradley Center,630976,15390,2009
20,20,Charlotte Bobcats,25.8,35,47,37,45,-1.27,0.07,-1.20,104.7,106.1,-1.4,88.3,.312,.213,.536,,.494,15.1,27.7,.231,,.498,14.4,73.0,.229,,Time Warner Cable Arena,597548,14574,2009
21,21,New York Knicks,25.7,32,50,34,48,-2.61,0.28,-2.33,108.1,110.8,-2.7,96.7,.268,.322,.544,,.503,12.9,24.4,.210,,.520,13.0,72.7,.215,,Madison Square Garden (IV),790801,19288,2009
22,22,New Jersey Nets,25.7,34,48,34,48,-2.44,0.13,-2.31,108.3,111.0,-2.7,89.9,.303,.265,.543,,.497,12.7,25.2,.236,,.509,13.0,73.5,.272,,Izod Center,621062,15148,2009
23,23,Toronto Raptors,27.0,33,49,33,49,-2.82,0.28,-2.54,107.0,110.0,-3.0,92.0,.279,.193,.542,,.494,12.8,24.0,.230,,.511,12.6,73.7,.202,,Air Canada Centre,769707,18773,2009
24,24,Golden State Warriors,25.0,29,53,31,51,-3.74,-0.06,-3.80,109.5,113.3,-3.8,98.2,.339,.209,.549,,.497,12.9,26.1,.268,,.508,12.9,68.1,.251,,Oracle Arena,776660,18943,2009
25,25,Minnesota Timberwolves,25.4,24,58,27,55,-4.91,0.18,-4.74,106.1,111.4,-5.3,91.6,.289,.227,.526,,.481,13.3,27.7,.222,,.515,12.0,75.0,.254,,Target Center,595013,14513,2009
26,26,Memphis Grizzlies,23.3,24,58,26,56,-5.46,0.24,-5.23,103.5,109.5,-6.0,90.1,.329,.175,.533,,.486,14.8,25.8,.249,,.515,14.1,73.5,.247,,FedEx Forum,519895,12680,2009
27,27,Oklahoma City Thunder,24.5,23,59,24,58,-6.10,0.06,-6.04,102.9,109.4,-6.5,93.6,.308,.141,.521,,.471,14.8,28.6,.242,,.514,13.0,73.9,.216,,Ford Center,766868,18704,2009
28,28,Washington Wizards,26.9,19,63,21,61,-7.46,0.48,-6.98,105.4,113.6,-8.2,91.0,.293,.180,.524,,.480,13.2,27.7,.224,,.533,13.3,71.4,.227,,Verizon Center,681119,16613,2009
29,29,Sacramento Kings,26.3,17,65,19,63,-8.76,0.16,-8.60,105.5,114.7,-9.2,94.2,.315,.238,.542,,.491,14.3,24.5,.252,,.526,13.0,69.9,.269,,ARCO Arena (II),520169,12687,2009
30,30,Los Angeles Clippers,26.6,19,63,18,64,-8.77,0.30,-8.47,102.3,111.7,-9.4,92.1,.275,.226,.520,,.481,14.0,25.1,.202,,.512,12.4,71.2,.227,,STAPLES Center,663587,16185,2009
31,,League Average,26.8,,,41,41,0.00,0.00,0.00,108.3,108.3,,91.7,.306,.224,.544,,.500,13.3,26.7,.236,,.500,13.3,73.3,.236,,,718309,17520,2009
0,1,Orlando Magic*,27.9,59,23,61,21,7.49,-0.37,7.12,111.4,103.3,+8.1,92.0,.340,.350,.573,,.536,13.6,24.6,.246,,.477,12.2,77.4,.205,,Amway Arena,715901,17461,2010
1,2,Cleveland Cavaliers*,28.0,61,21,59,23,6.52,-0.36,6.17,111.2,104.1,+7.1,91.4,.341,.248,.570,,.532,13.4,25.1,.246,,.482,12.3,77.2,.218,,Quicken Loans Arena,843042,20562,2010
2,3,Utah Jazz*,25.6,53,29,55,27,5.34,-0.01,5.33,110.7,105.0,+5.7,93.8,.340,.184,.565,,.524,14.2,26.8,.252,,.492,14.2,75.6,.269,,EnergySolutions Arena,794512,19378,2010
3,4,San Antonio Spurs*,28.7,50,32,55,27,5.09,-0.02,5.07,110.0,104.5,+5.5,91.7,.296,.232,.552,,.515,12.9,26.8,.219,,.483,12.1,76.3,.214,,AT&T Center,741676,18090,2010
4,5,Atlanta Hawks*,26.5,53,29,54,28,4.66,-0.22,4.44,111.9,106.7,+5.2,90.1,.281,.214,.545,,.506,11.4,28.2,.213,,.496,13.2,72.7,.208,,Philips Arena,678375,16546,2010
5,6,Phoenix Suns*,28.5,54,28,54,28,4.90,-0.23,4.67,115.3,110.2,+5.1,95.3,.312,.261,.585,,.546,13.6,27.6,.240,,.491,11.6,70.8,.224,,US Airways Center,723582,17648,2010
6,7,Los Angeles Lakers*,28.4,57,25,54,28,4.72,0.06,4.78,108.8,103.7,+5.1,92.8,.289,.227,.538,,.496,12.4,27.6,.221,,.484,13.2,74.4,.195,,STAPLES Center,778877,18997,2010
7,8,Denver Nuggets*,27.7,53,29,52,30,4.09,0.06,4.15,111.8,107.5,+4.3,94.8,.376,.227,.561,,.509,12.7,26.1,.290,,.495,13.8,72.4,.251,,Pepsi Center,737301,17983,2010
8,9,Boston Celtics*,29.4,50,32,52,30,3.66,-0.29,3.37,107.7,103.8,+3.9,91.6,.332,.228,.564,,.522,14.5,22.8,.248,,.487,14.9,73.8,.251,,TD Garden,763584,18624,2010
9,10,Portland Trail Blazers*,26.6,50,32,51,31,3.30,-0.13,3.18,110.8,107.1,+3.7,87.7,.315,.215,.547,,.499,12.1,28.2,.249,,.502,13.3,74.8,.219,,Rose Garden Arena,840371,20497,2010
10,11,Oklahoma City Thunder*,23.2,50,32,51,31,3.49,0.06,3.55,108.3,104.6,+3.7,93.1,.333,.185,.547,,.494,13.9,28.6,.268,,.483,14.0,73.6,.229,,Oklahoma City Arena,738149,18004,2010
11,12,Dallas Mavericks*,30.7,55,27,49,33,2.72,-0.06,2.66,109.2,106.3,+2.9,92.5,.277,.222,.552,,.506,12.3,24.3,.226,,.495,13.6,73.7,.206,,American Airlines Center,819770,19994,2010
12,13,Miami Heat*,27.1,47,35,48,34,2.28,-0.29,1.99,106.6,104.1,+2.5,89.6,.296,.219,.537,,.496,12.8,26.1,.223,,.480,13.9,74.9,.246,,AmericanAirlines Arena,726935,17730,2010
13,14,Milwaukee Bucks*,26.4,46,36,46,36,1.70,-0.32,1.37,104.9,103.1,+1.8,91.7,.239,.259,.518,,.482,12.3,26.2,.181,,.486,14.6,76.4,.266,,Bradley Center,619453,15109,2010
14,15,Charlotte Bobcats*,27.4,44,38,45,37,1.46,-0.17,1.30,104.4,102.8,+1.6,90.4,.346,.211,.538,,.490,15.1,26.5,.260,,.491,14.7,74.2,.194,,Time Warner Cable Arena,648520,15818,2010
15,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,2010
16,16,Houston Rockets,26.0,42,40,40,42,-0.37,0.35,-0.02,107.6,108.0,-0.4,94.0,.292,.265,.537,,.494,13.2,26.9,.225,,.511,13.6,73.8,.215,,Toyota Center,677658,16528,2010
17,17,Memphis Grizzlies,24.1,40,42,37,45,-1.51,0.13,-1.39,108.3,109.9,-1.6,93.6,.320,.148,.536,,.494,13.7,31.3,.235,,.520,13.2,73.3,.205,,FedEx Forum,552914,13486,2010
18,18,Chicago Bulls*,26.2,41,41,36,46,-1.63,0.00,-1.64,103.5,105.3,-1.8,93.1,.287,.156,.520,,.477,13.3,26.6,.217,,.484,12.3,74.8,.212,,United Center,849760,20726,2010
19,19,Toronto Raptors,25.2,40,42,36,46,-1.78,-0.05,-1.83,111.3,113.2,-1.9,93.1,.319,.211,.564,,.521,12.7,24.7,.244,,.513,11.8,72.9,.247,,Air Canada Centre,733784,17897,2010
20,20,New Orleans Hornets,27.5,37,45,34,48,-2.46,0.19,-2.27,107.4,110.1,-2.7,92.6,.243,.230,.543,,.506,12.7,24.8,.189,,.523,13.5,73.8,.205,,New Orleans Arena,617366,15058,2010
21,21,Indiana Pacers,26.6,32,50,33,49,-3.01,-0.10,-3.11,103.7,106.8,-3.1,97.1,.296,.278,.536,,.491,13.8,21.6,.229,,.490,13.4,73.0,.258,,Conseco Fieldhouse,582295,14202,2010
22,22,Golden State Warriors,25.1,26,56,32,50,-3.60,0.32,-3.28,108.1,111.7,-3.6,100.4,.294,.238,.557,,.514,13.1,20.9,.230,,.525,15.1,68.5,.260,,Oracle Arena,739120,18027,2010
23,23,New York Knicks,25.4,29,53,31,51,-3.82,-0.19,-4.01,107.6,111.6,-4.0,94.0,.256,.312,.547,,.509,13.0,23.5,.200,,.526,13.3,72.1,.207,,Madison Square Garden (IV),799550,19501,2010
24,24,Philadelphia 76ers,25.4,27,55,30,52,-3.90,-0.03,-3.93,106.1,110.3,-4.2,91.6,.270,.206,.534,,.496,13.7,27.6,.204,,.518,13.8,73.2,.231,,Wachovia Center,583219,14225,2010
25,25,Sacramento Kings,24.1,25,57,29,53,-4.37,0.30,-4.06,105.3,109.9,-4.6,94.0,.286,.201,.528,,.491,13.6,27.8,.207,,.505,12.6,73.5,.244,,Power Balance Pavilion,543416,13254,2010
26,26,Washington Wizards,27.6,26,56,28,54,-4.78,0.06,-4.72,104.2,109.4,-5.2,91.6,.283,.183,.524,,.481,13.9,27.6,.216,,.502,12.8,72.4,.239,,Verizon Center,664398,16205,2010
27,27,Detroit Pistons,26.7,27,55,26,56,-5.11,0.09,-5.02,105.6,111.4,-5.8,88.5,.303,.180,.515,,.474,12.8,30.3,.220,,.526,14.2,73.4,.264,,The Palace of Auburn Hills,768826,18752,2010
28,28,Los Angeles Clippers,27.3,29,53,24,58,-6.35,0.34,-6.01,103.3,110.1,-6.8,92.6,.283,.221,.529,,.491,14.8,27.1,.206,,.509,12.2,74.0,.214,,STAPLES Center,670063,16343,2010
29,29,Minnesota Timberwolves,24.1,15,67,17,65,-9.60,0.54,-9.06,101.7,111.6,-9.9,96.1,.278,.171,.518,,.478,14.6,26.7,.207,,.525,13.0,73.6,.220,,Target Center,619170,15102,2010
30,30,New Jersey Nets,24.8,12,70,17,65,-9.12,0.19,-8.93,100.6,110.5,-9.9,91.4,.307,.181,.509,,.458,13.7,25.1,.240,,.517,13.3,71.8,.229,,Izod Center,537230,13103,2010
31,,League Average,26.8,,,41,41,0.00,-0.01,-0.01,107.6,107.6,,92.7,.300,.222,.543,,.501,13.3,26.3,.228,,.501,13.3,73.7,.228,,,703627,17162,2010
0,1,Miami Heat*,29.0,58,24,61,21,7.46,-0.71,6.76,111.7,103.5,+8.2,90.9,.363,.235,.573,,.524,13.5,25.2,.279,,.475,12.6,75.5,.223,,AmericanAirlines Arena,810930,19779,2011
1,2,Chicago Bulls*,26.4,62,20,61,21,7.32,-0.79,6.53,108.3,100.3,+8.0,90.4,.305,.215,.541,,.501,13.5,29.4,.227,,.463,13.6,76.2,.222,,United Center,893462,21792,2011
2,3,Los Angeles Lakers*,30.2,57,25,58,24,6.11,-0.10,6.01,111.0,104.3,+6.7,90.7,.293,.220,.545,,.502,12.3,29.2,.228,,.477,12.8,72.3,.181,,STAPLES Center,778877,18997,2011
3,4,San Antonio Spurs*,28.8,61,21,56,26,5.71,0.16,5.86,111.8,105.6,+6.2,92.3,.299,.261,.567,,.527,12.8,24.9,.229,,.491,12.6,74.6,.190,,AT&T Center,750879,18314,2011
4,5,Boston Celtics*,29.5,56,26,57,25,5.37,-0.54,4.83,106.2,100.3,+5.9,90.4,.305,.180,.561,,.519,14.5,21.1,.235,,.469,14.8,74.7,.235,,TD Garden,763584,18624,2011
5,6,Orlando Magic*,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102.0,+5.9,91.2,.328,.328,.554,,.521,14.3,26.1,.227,,.475,13.3,76.9,.219,,Amway Center,777852,18972,2011
